Var1,Var2,value
UNC13C,DOK7,1
ZP4,DOK7,6
ABCB5,DOK7,8
AMPD1,DOK7,8
ATP6V0A4,DOK7,8
CFHR5,DOK7,7
LBP,DOK7,6
OTOP1,DOK7,8
PLB1,DOK7,8
SLC28A1,DOK7,7
SLC44A4,DOK7,8
TNXB,DOK7,6
VWA5B2,DOK7,4
ZNF778,DOK7,8
CDH23,DOK7,6
CES5A,DOK7,8
CHGB,DOK7,6
MYH15,DOK7,7
SELENOO,DOK7,8
ZNF273,DOK7,8
BAIAP3,DOK7,1
FHAD1,DOK7,8
HEATR1,DOK7,8
OR10G9,DOK7,8
DNAAF1,DOK7,8
DNAH17,DOK7,6
DNAH3,DOK7,8
ZC3H3,DOK7,8
ACOT2,DOK7,8
FAAP100,DOK7,8
FCGBP,DOK7,8
PPFIBP2,DOK7,4
RPTN,DOK7,8
ALG14,DOK7,8
ALG2,DOK7,8
CHRNA1,DOK7,7
CHRNB1,DOK7,7
CHRNE,DOK7,7
COL13A1,DOK7,6
COLQ,DOK7,7
DPAGT1,DOK7,8
LRP4,DOK7,6
RPH3A,DOK7,1
SCN4A,DOK7,5
SLC18A3,DOK7,5
SLC25A1,DOK7,8
SLC5A7,DOK7,7
UNC13B,DOK7,1
TPCN2,DOK7,7
AKNAD1,DOK7,3
CLCNKB,DOK7,7
CASP12,DOK7,8
DEFB115,DOK7,7
ATAD3C,DOK7,8
MICALL2,DPAGT1,8
NPHP3,DPAGT1,7
PRRT3,DPAGT1,8
NAT8B,DPAGT1,7
ZP4,DPAGT1,8
ABCB5,DPAGT1,7
OTOP1,DPAGT1,7
PLB1,DPAGT1,7
SLC44A4,DPAGT1,7
VWA5B2,DPAGT1,8
ZNF778,DPAGT1,8
CDH23,DPAGT1,8
CES5A,DPAGT1,7
ZNF273,DPAGT1,8
FHAD1,DPAGT1,5
DNAH17,DPAGT1,8
DNAH3,DPAGT1,7
ACOT2,DPAGT1,7
ALG14,DPAGT1,0
CHRNE,DPAGT1,4
COL13A1,DPAGT1,8
COLQ,DPAGT1,8
LRP4,DPAGT1,8
SCN4A,DPAGT1,8
SLC18A3,DPAGT1,7
SLC5A7,DPAGT1,8
TPCN2,DPAGT1,8
AKNAD1,DPAGT1,8
CASP12,DPAGT1,7
DEFB115,DPAGT1,8
ATAD3C,DPAGT1,5
KRT79,GFPT1,8
MICALL2,GFPT1,8
NPHP3,GFPT1,7
RP1,GFPT1,8
DNAH7,GFPT1,7
FHOD3,GFPT1,7
LEFTY2,GFPT1,8
NCKAP5L,GFPT1,7
PRRT3,GFPT1,7
TOR2A,GFPT1,7
CASP5,GFPT1,7
DMXL2,GFPT1,8
KIAA1109,GFPT1,7
LILRA1,GFPT1,8
LOXL3,GFPT1,8
LRP2,GFPT1,8
NAT8B,GFPT1,7
UNC13C,GFPT1,8
ZP4,GFPT1,8
ABCB5,GFPT1,7
AMPD1,GFPT1,7
ATP6V0A4,GFPT1,7
CFHR5,GFPT1,8
LBP,GFPT1,8
OTOP1,GFPT1,7
PLB1,GFPT1,7
RPL3L,GFPT1,5
SLC28A1,GFPT1,7
SLC44A4,GFPT1,7
SPTBN5,GFPT1,8
TNXB,GFPT1,8
VWA5B2,GFPT1,8
ZNF778,GFPT1,8
ANKRD12,GFPT1,7
CDH23,GFPT1,8
CES5A,GFPT1,7
CHGB,GFPT1,8
FGL1,GFPT1,6
MCM8,GFPT1,7
MYH15,GFPT1,8
SELENOO,GFPT1,6
ZNF273,GFPT1,8
BAIAP3,GFPT1,8
CFB,GFPT1,8
COL15A1,GFPT1,8
FHAD1,GFPT1,6
HEATR1,GFPT1,5
LAMA2,GFPT1,8
OR10G9,GFPT1,8
DNAAF1,GFPT1,7
DNAH17,GFPT1,8
DNAH3,GFPT1,7
NBEA,GFPT1,7
SIGLEC12,GFPT1,8
WDSUB1,GFPT1,7
ZC3H3,GFPT1,5
ACOT2,GFPT1,7
CDH3,GFPT1,8
FAAP100,GFPT1,7
FCGBP,GFPT1,7
PPFIBP2,GFPT1,8
RPTN,GFPT1,8
USP8,GFPT1,7
ALG14,GFPT1,6
ALG2,GFPT1,6
CHAT,GFPT1,6
CHRNA1,GFPT1,8
CHRNB1,GFPT1,8
CHRNE,GFPT1,8
COL13A1,GFPT1,8
COLQ,GFPT1,8
DOK7,GFPT1,8
DPAGT1,GFPT1,6
GMPPB,GFPT1,6
LAMA5,GFPT1,8
LAMB2,GFPT1,8
LRP4,GFPT1,8
MYO9A,GFPT1,8
PLEC,GFPT1,8
PREPL,GFPT1,7
RAPSN,GFPT1,8
RPH3A,GFPT1,8
SCN4A,GFPT1,8
SLC18A3,GFPT1,7
SLC25A1,GFPT1,5
SLC5A7,GFPT1,7
SYT2,GFPT1,8
UNC13B,GFPT1,8
VAMP1,GFPT1,8
USH2A,GFPT1,8
ATAD3B,GFPT1,8
TPCN2,GFPT1,8
AKNAD1,GFPT1,8
CLCNKB,GFPT1,8
CASP12,GFPT1,7
PSG5,GFPT1,8
DEFB115,GFPT1,8
ATAD3C,GFPT1,6
KRT79,GMPPB,8
MICALL2,GMPPB,8
NPHP3,GMPPB,7
DNAH7,GMPPB,7
FHOD3,GMPPB,7
LEFTY2,GMPPB,8
NCKAP5L,GMPPB,7
PRRT3,GMPPB,8
TOR2A,GMPPB,7
CASP5,GMPPB,7
DMXL2,GMPPB,8
KIAA1109,GMPPB,7
LILRA1,GMPPB,8
NAT8B,GMPPB,7
UNC13C,GMPPB,8
ZP4,GMPPB,8
ABCB5,GMPPB,7
AMPD1,GMPPB,7
ATP6V0A4,GMPPB,7
CFHR5,GMPPB,8
LBP,GMPPB,8
OTOP1,GMPPB,7
PLB1,GMPPB,7
SLC28A1,GMPPB,8
SLC44A4,GMPPB,7
TNXB,GMPPB,8
VWA5B2,GMPPB,8
ZNF778,GMPPB,8
CDH23,GMPPB,8
CES5A,GMPPB,7
CHGB,GMPPB,8
FGL1,GMPPB,6
MCM8,GMPPB,7
MYH15,GMPPB,8
SELENOO,GMPPB,6
ZNF273,GMPPB,8
BAIAP3,GMPPB,8
FHAD1,GMPPB,6
HEATR1,GMPPB,6
OR10G9,GMPPB,8
DNAAF1,GMPPB,7
DNAH17,GMPPB,8
DNAH3,GMPPB,7
ZC3H3,GMPPB,6
ACOT2,GMPPB,7
CDH3,GMPPB,8
FAAP100,GMPPB,7
FCGBP,GMPPB,7
PPFIBP2,GMPPB,8
RPTN,GMPPB,8
ALG14,GMPPB,6
ALG2,GMPPB,6
CHRNA1,GMPPB,8
CHRNB1,GMPPB,8
CHRNE,GMPPB,8
COL13A1,GMPPB,8
COLQ,GMPPB,8
DOK7,GMPPB,8
DPAGT1,GMPPB,6
LAMB2,GMPPB,8
LRP4,GMPPB,8
MYO9A,GMPPB,8
RPH3A,GMPPB,8
SCN4A,GMPPB,8
SLC18A3,GMPPB,7
SLC25A1,GMPPB,6
SLC5A7,GMPPB,8
UNC13B,GMPPB,8
TPCN2,GMPPB,8
AKNAD1,GMPPB,8
CLCNKB,GMPPB,8
CASP12,GMPPB,7
DEFB115,GMPPB,8
ATAD3C,GMPPB,6
KRT79,LAMA5,8
MICALL2,LAMA5,6
NPHP3,LAMA5,8
RP1,LAMA5,6
DNAH7,LAMA5,8
FHOD3,LAMA5,8
LEFTY2,LAMA5,1
NCKAP5L,LAMA5,8
PRRT3,LAMA5,6
TOR2A,LAMA5,8
CASP5,LAMA5,8
DMXL2,LAMA5,6
KIAA1109,LAMA5,8
LILRA1,LAMA5,4
LOXL3,LAMA5,0
LRP2,LAMA5,6
NAT8B,LAMA5,8
UNC13C,LAMA5,6
ZP4,LAMA5,2
ABCB5,LAMA5,8
AMPD1,LAMA5,8
ATP6V0A4,LAMA5,8
CFHR5,LAMA5,5
LBP,LAMA5,4
OTOP1,LAMA5,8
PLB1,LAMA5,8
SLC28A1,LAMA5,7
SLC44A4,LAMA5,8
TNXB,LAMA5,0
VWA5B2,LAMA5,6
ZNF778,LAMA5,8
CDH23,LAMA5,4
CES5A,LAMA5,8
CHGB,LAMA5,0
FGL1,LAMA5,3
MCM8,LAMA5,8
MYH15,LAMA5,7
SELENOO,LAMA5,8
ZNF273,LAMA5,8
BAIAP3,LAMA5,6
FHAD1,LAMA5,8
HEATR1,LAMA5,8
OR10G9,LAMA5,8
DNAAF1,LAMA5,8
DNAH17,LAMA5,5
DNAH3,LAMA5,8
NBEA,LAMA5,8
SIGLEC12,LAMA5,4
ZC3H3,LAMA5,8
ACOT2,LAMA5,8
CDH3,LAMA5,4
FAAP100,LAMA5,8
FCGBP,LAMA5,8
PPFIBP2,LAMA5,5
RPTN,LAMA5,8
ALG14,LAMA5,8
ALG2,LAMA5,8
CHRNA1,LAMA5,7
CHRNB1,LAMA5,7
CHRNE,LAMA5,7
COL13A1,LAMA5,0
COLQ,LAMA5,2
DOK7,LAMA5,6
DPAGT1,LAMA5,8
GMPPB,LAMA5,8
LAMB2,LAMA5,0
LRP4,LAMA5,0
MYO9A,LAMA5,6
RAPSN,LAMA5,6
RPH3A,LAMA5,6
SCN4A,LAMA5,7
SLC18A3,LAMA5,7
SLC25A1,LAMA5,8
SLC5A7,LAMA5,7
SYT2,LAMA5,6
UNC13B,LAMA5,6
TPCN2,LAMA5,7
AKNAD1,LAMA5,7
CLCNKB,LAMA5,7
CASP12,LAMA5,8
DEFB115,LAMA5,7
ATAD3C,LAMA5,8
KRT79,LAMB2,8
MICALL2,LAMB2,6
NPHP3,LAMB2,8
FHOD3,LAMB2,8
LEFTY2,LAMB2,1
NCKAP5L,LAMB2,8
PRRT3,LAMB2,6
TOR2A,LAMB2,8
CASP5,LAMB2,8
DMXL2,LAMB2,6
KIAA1109,LAMB2,8
LILRA1,LAMB2,4
NAT8B,LAMB2,8
UNC13C,LAMB2,6
ZP4,LAMB2,2
ABCB5,LAMB2,8
AMPD1,LAMB2,8
ATP6V0A4,LAMB2,8
CFHR5,LAMB2,5
LBP,LAMB2,4
OTOP1,LAMB2,8
PLB1,LAMB2,8
SLC28A1,LAMB2,7
SLC44A4,LAMB2,8
TNXB,LAMB2,0
VWA5B2,LAMB2,6
ZNF778,LAMB2,8
CDH23,LAMB2,4
CES5A,LAMB2,8
CHGB,LAMB2,0
MYH15,LAMB2,7
SELENOO,LAMB2,8
ZNF273,LAMB2,8
BAIAP3,LAMB2,6
FHAD1,LAMB2,8
HEATR1,LAMB2,8
OR10G9,LAMB2,8
DNAAF1,LAMB2,8
DNAH17,LAMB2,5
DNAH3,LAMB2,8
ZC3H3,LAMB2,8
ACOT2,LAMB2,8
CDH3,LAMB2,4
FAAP100,LAMB2,8
FCGBP,LAMB2,8
PPFIBP2,LAMB2,5
RPTN,LAMB2,8
ALG14,LAMB2,8
ALG2,LAMB2,8
CHRNA1,LAMB2,7
CHRNB1,LAMB2,7
CHRNE,LAMB2,7
COL13A1,LAMB2,0
COLQ,LAMB2,2
DOK7,LAMB2,6
DPAGT1,LAMB2,8
LRP4,LAMB2,0
MYO9A,LAMB2,6
RPH3A,LAMB2,6
SCN4A,LAMB2,7
SLC18A3,LAMB2,7
SLC25A1,LAMB2,8
SLC5A7,LAMB2,7
UNC13B,LAMB2,6
TPCN2,LAMB2,7
AKNAD1,LAMB2,7
CLCNKB,LAMB2,7
CASP12,LAMB2,8
DEFB115,LAMB2,7
ATAD3C,LAMB2,8
MICALL2,LRP4,6
PRRT3,LRP4,6
NAT8B,LRP4,8
ZP4,LRP4,2
ABCB5,LRP4,8
SLC44A4,LRP4,8
VWA5B2,LRP4,6
ZNF778,LRP4,8
CES5A,LRP4,8
ZNF273,LRP4,8
FHAD1,LRP4,8
DNAH17,LRP4,5
ACOT2,LRP4,8
ALG14,LRP4,8
COL13A1,LRP4,0
SLC18A3,LRP4,7
DEFB115,LRP4,7
AGRN,MUSK,2
KRT79,MUSK,8
MICALL2,MUSK,6
NPHP3,MUSK,8
RP1,MUSK,6
DNAH7,MUSK,8
FHOD3,MUSK,8
HSPG2,MUSK,2
LEFTY2,MUSK,3
NCKAP5L,MUSK,8
NOTCH4,MUSK,5
PRRT3,MUSK,6
PTPN14,MUSK,6
SMTN,MUSK,7
TOR2A,MUSK,8
C1orf94,MUSK,8
CASP5,MUSK,8
DMXL2,MUSK,6
KIAA1109,MUSK,8
LILRA1,MUSK,5
LOXL3,MUSK,2
LRP2,MUSK,5
NAT8B,MUSK,8
UNC13C,MUSK,6
ZP4,MUSK,4
ABCB5,MUSK,8
AMPD1,MUSK,8
ATP6V0A4,MUSK,8
CFHR5,MUSK,6
LBP,MUSK,5
OTOP1,MUSK,8
PLB1,MUSK,8
RPL3L,MUSK,8
SLC28A1,MUSK,7
SLC44A4,MUSK,8
SPTBN5,MUSK,4
TNXB,MUSK,2
VWA5B2,MUSK,5
ZNF778,MUSK,8
ANKRD12,MUSK,8
CDH23,MUSK,5
CES5A,MUSK,8
CHGB,MUSK,2
FGL1,MUSK,5
MCM8,MUSK,8
MYBPC2,MUSK,5
MYH15,MUSK,7
SELENOO,MUSK,8
ZNF273,MUSK,8
BAIAP3,MUSK,6
C2CD3,MUSK,8
CFB,MUSK,5
COL15A1,MUSK,2
FHAD1,MUSK,8
HEATR1,MUSK,8
LAMA2,MUSK,2
OR10G9,MUSK,8
DNAAF1,MUSK,8
DNAH17,MUSK,3
DNAH3,MUSK,8
NBEA,MUSK,8
SIGLEC12,MUSK,5
TNC,MUSK,2
WDSUB1,MUSK,8
ZC3H3,MUSK,8
ACOT2,MUSK,8
CDH3,MUSK,5
FAAP100,MUSK,8
FCGBP,MUSK,8
PPFIBP2,MUSK,5
RPTN,MUSK,8
USP8,MUSK,8
AGRN,MUSK,2
ALG14,MUSK,8
ALG2,MUSK,8
CHAT,MUSK,8
CHRNA1,MUSK,7
CHRNB1,MUSK,7
CHRNE,MUSK,7
CHRNG,MUSK,7
COL13A1,MUSK,2
COLQ,MUSK,4
DOK7,MUSK,6
DPAGT1,MUSK,8
GFPT1,MUSK,8
GMPPB,MUSK,8
LAMA5,MUSK,2
LAMB2,MUSK,2
LRP4,MUSK,2
MYO9A,MUSK,6
PLEC,MUSK,2
PREPL,MUSK,8
RAPSN,MUSK,6
RPH3A,MUSK,6
SCN4A,MUSK,7
SLC18A3,MUSK,6
SLC25A1,MUSK,8
SLC5A7,MUSK,7
SYT2,MUSK,5
UNC13B,MUSK,6
VAMP1,MUSK,6
USH2A,MUSK,2
UBE2D1,MUSK,8
ATAD3B,MUSK,6
TPCN2,MUSK,7
AKNAD1,MUSK,7
CLCNKB,MUSK,7
CASP12,MUSK,8
PSG5,MUSK,2
DEFB115,MUSK,7
ATAD3C,MUSK,8
KRT79,MYO9A,8
MICALL2,MYO9A,1
NPHP3,MYO9A,8
FHOD3,MYO9A,8
LEFTY2,MYO9A,6
NCKAP5L,MYO9A,8
PRRT3,MYO9A,6
TOR2A,MYO9A,8
CASP5,MYO9A,8
DMXL2,MYO9A,5
KIAA1109,MYO9A,8
LILRA1,MYO9A,6
NAT8B,MYO9A,8
UNC13C,MYO9A,5
ZP4,MYO9A,6
ABCB5,MYO9A,8
AMPD1,MYO9A,8
ATP6V0A4,MYO9A,8
CFHR5,MYO9A,7
LBP,MYO9A,6
OTOP1,MYO9A,8
PLB1,MYO9A,8
SLC28A1,MYO9A,7
SLC44A4,MYO9A,8
TNXB,MYO9A,6
VWA5B2,MYO9A,5
ZNF778,MYO9A,8
CDH23,MYO9A,6
CES5A,MYO9A,8
CHGB,MYO9A,6
MYH15,MYO9A,7
SELENOO,MYO9A,8
ZNF273,MYO9A,8
BAIAP3,MYO9A,5
FHAD1,MYO9A,8
HEATR1,MYO9A,8
OR10G9,MYO9A,8
DNAAF1,MYO9A,8
DNAH17,MYO9A,6
DNAH3,MYO9A,8
ZC3H3,MYO9A,8
ACOT2,MYO9A,8
FAAP100,MYO9A,8
FCGBP,MYO9A,8
PPFIBP2,MYO9A,6
RPTN,MYO9A,8
ALG14,MYO9A,8
ALG2,MYO9A,8
CHRNA1,MYO9A,7
CHRNB1,MYO9A,7
CHRNE,MYO9A,7
COL13A1,MYO9A,6
COLQ,MYO9A,7
DOK7,MYO9A,5
DPAGT1,MYO9A,8
LRP4,MYO9A,6
RPH3A,MYO9A,4
SCN4A,MYO9A,7
SLC18A3,MYO9A,6
SLC25A1,MYO9A,8
SLC5A7,MYO9A,7
UNC13B,MYO9A,5
TPCN2,MYO9A,7
AKNAD1,MYO9A,6
CLCNKB,MYO9A,7
CASP12,MYO9A,8
DEFB115,MYO9A,7
ATAD3C,MYO9A,8
KRT79,PLEC,8
MICALL2,PLEC,6
NPHP3,PLEC,8
RP1,PLEC,6
DNAH7,PLEC,8
FHOD3,PLEC,8
LEFTY2,PLEC,1
NCKAP5L,PLEC,8
PRRT3,PLEC,6
TOR2A,PLEC,8
CASP5,PLEC,8
DMXL2,PLEC,6
KIAA1109,PLEC,8
LILRA1,PLEC,4
LOXL3,PLEC,0
LRP2,PLEC,6
NAT8B,PLEC,8
UNC13C,PLEC,6
ZP4,PLEC,2
ABCB5,PLEC,8
AMPD1,PLEC,8
ATP6V0A4,PLEC,8
CFHR5,PLEC,5
LBP,PLEC,4
OTOP1,PLEC,8
PLB1,PLEC,8
SLC28A1,PLEC,7
SLC44A4,PLEC,8
TNXB,PLEC,0
VWA5B2,PLEC,6
ZNF778,PLEC,8
CDH23,PLEC,4
CES5A,PLEC,8
CHGB,PLEC,0
FGL1,PLEC,3
MCM8,PLEC,8
MYH15,PLEC,7
SELENOO,PLEC,8
ZNF273,PLEC,8
BAIAP3,PLEC,6
COL15A1,PLEC,0
FHAD1,PLEC,8
HEATR1,PLEC,8
OR10G9,PLEC,8
DNAAF1,PLEC,8
DNAH17,PLEC,5
DNAH3,PLEC,8
NBEA,PLEC,8
SIGLEC12,PLEC,4
ZC3H3,PLEC,8
ACOT2,PLEC,8
CDH3,PLEC,4
FAAP100,PLEC,8
FCGBP,PLEC,8
PPFIBP2,PLEC,5
RPTN,PLEC,8
ALG14,PLEC,8
ALG2,PLEC,8
CHRNA1,PLEC,7
CHRNB1,PLEC,7
CHRNE,PLEC,7
COL13A1,PLEC,0
COLQ,PLEC,2
DOK7,PLEC,6
DPAGT1,PLEC,8
GMPPB,PLEC,8
LAMA5,PLEC,0
LAMB2,PLEC,0
LRP4,PLEC,0
MYO9A,PLEC,6
RAPSN,PLEC,6
RPH3A,PLEC,6
SCN4A,PLEC,7
SLC18A3,PLEC,7
SLC25A1,PLEC,8
SLC5A7,PLEC,7
SYT2,PLEC,6
UNC13B,PLEC,6
TPCN2,PLEC,7
AKNAD1,PLEC,7
CLCNKB,PLEC,7
CASP12,PLEC,8
DEFB115,PLEC,7
ATAD3C,PLEC,8
KRT79,PREPL,8
MICALL2,PREPL,8
NPHP3,PREPL,7
RP1,PREPL,8
DNAH7,PREPL,7
FHOD3,PREPL,7
LEFTY2,PREPL,8
NCKAP5L,PREPL,7
PRRT3,PREPL,8
TOR2A,PREPL,7
CASP5,PREPL,7
DMXL2,PREPL,6
KIAA1109,PREPL,5
LILRA1,PREPL,8
LOXL3,PREPL,8
LRP2,PREPL,8
NAT8B,PREPL,7
UNC13C,PREPL,6
ZP4,PREPL,8
ABCB5,PREPL,7
AMPD1,PREPL,6
ATP6V0A4,PREPL,6
CFHR5,PREPL,8
LBP,PREPL,8
OTOP1,PREPL,7
PLB1,PREPL,6
RPL3L,PREPL,7
SLC28A1,PREPL,8
SLC44A4,PREPL,6
SPTBN5,PREPL,8
TNXB,PREPL,8
VWA5B2,PREPL,8
ZNF778,PREPL,8
ANKRD12,PREPL,7
CDH23,PREPL,8
CES5A,PREPL,6
CHGB,PREPL,8
FGL1,PREPL,7
MCM8,PREPL,7
MYH15,PREPL,8
SELENOO,PREPL,7
ZNF273,PREPL,8
BAIAP3,PREPL,6
CFB,PREPL,8
COL15A1,PREPL,8
FHAD1,PREPL,7
HEATR1,PREPL,7
OR10G9,PREPL,8
DNAAF1,PREPL,7
DNAH17,PREPL,8
DNAH3,PREPL,7
NBEA,PREPL,2
SIGLEC12,PREPL,8
ZC3H3,PREPL,6
ACOT2,PREPL,6
CDH3,PREPL,8
FAAP100,PREPL,7
FCGBP,PREPL,7
PPFIBP2,PREPL,7
RPTN,PREPL,8
ALG14,PREPL,7
ALG2,PREPL,7
CHAT,PREPL,7
CHRNA1,PREPL,7
CHRNB1,PREPL,7
CHRNE,PREPL,7
COL13A1,PREPL,8
COLQ,PREPL,6
DOK7,PREPL,6
DPAGT1,PREPL,7
GMPPB,PREPL,7
LAMA5,PREPL,8
LAMB2,PREPL,8
LRP4,PREPL,8
MYO9A,PREPL,8
PLEC,PREPL,8
RAPSN,PREPL,5
RPH3A,PREPL,6
SCN4A,PREPL,7
SLC18A3,PREPL,7
SLC25A1,PREPL,7
SLC5A7,PREPL,8
SYT2,PREPL,8
UNC13B,PREPL,6
VAMP1,PREPL,6
USH2A,PREPL,8
TPCN2,PREPL,8
AKNAD1,PREPL,7
CLCNKB,PREPL,8
CASP12,PREPL,7
DEFB115,PREPL,8
ATAD3C,PREPL,7
KRT79,RAPSN,8
MICALL2,RAPSN,6
NPHP3,RAPSN,8
DNAH7,RAPSN,8
FHOD3,RAPSN,8
LEFTY2,RAPSN,6
NCKAP5L,RAPSN,8
PRRT3,RAPSN,6
TOR2A,RAPSN,7
CASP5,RAPSN,8
DMXL2,RAPSN,2
KIAA1109,RAPSN,7
LILRA1,RAPSN,6
LOXL3,RAPSN,6
NAT8B,RAPSN,8
UNC13C,RAPSN,2
ZP4,RAPSN,6
ABCB5,RAPSN,8
AMPD1,RAPSN,8
ATP6V0A4,RAPSN,8
CFHR5,RAPSN,7
LBP,RAPSN,6
OTOP1,RAPSN,8
PLB1,RAPSN,8
SLC28A1,RAPSN,7
SLC44A4,RAPSN,8
TNXB,RAPSN,6
VWA5B2,RAPSN,5
ZNF778,RAPSN,8
CDH23,RAPSN,6
CES5A,RAPSN,8
CHGB,RAPSN,6
FGL1,RAPSN,8
MCM8,RAPSN,8
MYH15,RAPSN,7
SELENOO,RAPSN,8
ZNF273,RAPSN,8
BAIAP3,RAPSN,2
FHAD1,RAPSN,8
HEATR1,RAPSN,8
OR10G9,RAPSN,8
DNAAF1,RAPSN,8
DNAH17,RAPSN,6
DNAH3,RAPSN,8
ZC3H3,RAPSN,8
ACOT2,RAPSN,8
CDH3,RAPSN,6
FAAP100,RAPSN,8
FCGBP,RAPSN,8
PPFIBP2,RAPSN,4
RPTN,RAPSN,8
ALG14,RAPSN,8
ALG2,RAPSN,8
CHRNA1,RAPSN,6
CHRNB1,RAPSN,6
CHRNE,RAPSN,6
COL13A1,RAPSN,6
COLQ,RAPSN,6
DOK7,RAPSN,1
DPAGT1,RAPSN,8
GMPPB,RAPSN,8
LAMB2,RAPSN,6
LRP4,RAPSN,6
MYO9A,RAPSN,6
RPH3A,RAPSN,2
SCN4A,RAPSN,5
SLC18A3,RAPSN,6
SLC25A1,RAPSN,8
SLC5A7,RAPSN,7
SYT2,RAPSN,5
UNC13B,RAPSN,2
TPCN2,RAPSN,7
AKNAD1,RAPSN,4
CLCNKB,RAPSN,7
CASP12,RAPSN,8
DEFB115,RAPSN,7
ATAD3C,RAPSN,8
MICALL2,RPH3A,5
NPHP3,RPH3A,8
NCKAP5L,RPH3A,8
PRRT3,RPH3A,6
TOR2A,RPH3A,7
DMXL2,RPH3A,1
LILRA1,RPH3A,6
NAT8B,RPH3A,8
UNC13C,RPH3A,1
ZP4,RPH3A,6
ABCB5,RPH3A,8
AMPD1,RPH3A,8
ATP6V0A4,RPH3A,8
CFHR5,RPH3A,7
OTOP1,RPH3A,8
PLB1,RPH3A,8
SLC28A1,RPH3A,7
SLC44A4,RPH3A,8
VWA5B2,RPH3A,4
ZNF778,RPH3A,8
CDH23,RPH3A,6
CES5A,RPH3A,8
MYH15,RPH3A,7
SELENOO,RPH3A,8
ZNF273,RPH3A,8
BAIAP3,RPH3A,1
FHAD1,RPH3A,8
OR10G9,RPH3A,8
DNAAF1,RPH3A,8
DNAH17,RPH3A,6
DNAH3,RPH3A,8
ZC3H3,RPH3A,8
ACOT2,RPH3A,8
FCGBP,RPH3A,8
RPTN,RPH3A,8
ALG14,RPH3A,8
CHRNA1,RPH3A,7
CHRNE,RPH3A,7
COL13A1,RPH3A,6
COLQ,RPH3A,7
DPAGT1,RPH3A,8
LRP4,RPH3A,6
SCN4A,RPH3A,5
SLC18A3,RPH3A,5
SLC25A1,RPH3A,8
SLC5A7,RPH3A,7
UNC13B,RPH3A,1
TPCN2,RPH3A,7
AKNAD1,RPH3A,3
CLCNKB,RPH3A,7
CASP12,RPH3A,8
DEFB115,RPH3A,7
ATAD3C,RPH3A,8
MICALL2,SCN4A,7
PRRT3,SCN4A,7
NAT8B,SCN4A,8
ZP4,SCN4A,7
ABCB5,SCN4A,8
OTOP1,SCN4A,8
SLC44A4,SCN4A,8
VWA5B2,SCN4A,6
ZNF778,SCN4A,8
CDH23,SCN4A,7
CES5A,SCN4A,8
ZNF273,SCN4A,8
FHAD1,SCN4A,8
DNAH17,SCN4A,7
DNAH3,SCN4A,8
ACOT2,SCN4A,8
ALG14,SCN4A,8
COL13A1,SCN4A,7
COLQ,SCN4A,7
LRP4,SCN4A,7
SLC18A3,SCN4A,7
SLC5A7,SCN4A,6
AKNAD1,SCN4A,5
DEFB115,SCN4A,7
PRRT3,SLC18A3,7
SLC44A4,SLC18A3,7
CES5A,SLC18A3,7
DEFB115,SLC18A3,8
MICALL2,SLC25A1,8
NPHP3,SLC25A1,7
PRRT3,SLC25A1,3
TOR2A,SLC25A1,7
DMXL2,SLC25A1,8
LILRA1,SLC25A1,8
NAT8B,SLC25A1,7
ZP4,SLC25A1,8
ABCB5,SLC25A1,7
AMPD1,SLC25A1,7
ATP6V0A4,SLC25A1,7
CFHR5,SLC25A1,8
OTOP1,SLC25A1,7
PLB1,SLC25A1,7
SLC28A1,SLC25A1,3
SLC44A4,SLC25A1,7
VWA5B2,SLC25A1,8
ZNF778,SLC25A1,8
CDH23,SLC25A1,8
CES5A,SLC25A1,7
MYH15,SLC25A1,8
SELENOO,SLC25A1,6
ZNF273,SLC25A1,8
BAIAP3,SLC25A1,8
FHAD1,SLC25A1,6
OR10G9,SLC25A1,8
DNAH17,SLC25A1,8
DNAH3,SLC25A1,7
ACOT2,SLC25A1,7
FCGBP,SLC25A1,7
RPTN,SLC25A1,8
ALG14,SLC25A1,6
CHRNA1,SLC25A1,8
CHRNE,SLC25A1,8
COL13A1,SLC25A1,8
COLQ,SLC25A1,8
DPAGT1,SLC25A1,6
LRP4,SLC25A1,8
SCN4A,SLC25A1,8
SLC18A3,SLC25A1,7
SLC5A7,SLC25A1,3
TPCN2,SLC25A1,8
AKNAD1,SLC25A1,8
CLCNKB,SLC25A1,8
CASP12,SLC25A1,7
DEFB115,SLC25A1,8
ATAD3C,SLC25A1,6
MICALL2,SLC5A7,7
PRRT3,SLC5A7,1
NAT8B,SLC5A7,8
ZP4,SLC5A7,7
ABCB5,SLC5A7,8
OTOP1,SLC5A7,8
SLC44A4,SLC5A7,8
VWA5B2,SLC5A7,7
ZNF778,SLC5A7,8
CDH23,SLC5A7,7
CES5A,SLC5A7,8
ZNF273,SLC5A7,8
FHAD1,SLC5A7,8
DNAH17,SLC5A7,7
DNAH3,SLC5A7,8
ACOT2,SLC5A7,8
ALG14,SLC5A7,8
COL13A1,SLC5A7,7
LRP4,SLC5A7,7
SLC18A3,SLC5A7,8
AKNAD1,SLC5A7,7
DEFB115,SLC5A7,7
KRT79,SYT2,8
MICALL2,SYT2,5
NPHP3,SYT2,8
DNAH7,SYT2,8
FHOD3,SYT2,8
LEFTY2,SYT2,6
NCKAP5L,SYT2,8
PRRT3,SYT2,6
