259307	
6583	
1585	
50515	
9390	
8869	
34	
9963	
1580	
6487	
8364	
23315	
496	
127124	
7363	
57198	
374907	
1593	
9388	
10941	
128408	11285	
549	
57818	
4669	
92483	
3579	
3635	
84814	
2524	
9951	
1384	
6005	
2729	
23417	
196383	4814	718	284004	
83876	135927	118487	54516	55520	79725	116541	51373	80775	158234	26164	84881	64979	29083	55052	123263	387338	116540	9553	51263	64981	85865	84273	142940	8225	54534	1939	54465	64928	10102	51258	114804	9617	26284	79922	84340	51069	7570	23144	130916	51250	92399	81554	51318	29093	28973	78988	55168	64983	22868	26995	51001	79590	51335	115416	54148	65008	219927	64965	285367	10240	122704	29088	23107	219402	60488	5018	128308	55037	51253	26024	51023	79072	4528	10884	64978	196441	28977	55178	92170	65005	84545	51117	55794	7818	65003	63875	6150	56945	64969	124995	6183	6182	51073	92259	10573	54998	29074	3104	64976	3396	65108	11222	79736	65080	740	84311	7284	64975	85476	26240	8446	51264	51649	55173	51081	51650	51021	51642	64949	64951	51116	26589	64432	64963	54948	54460	65993	28998	57129	90480	64968	9801	64960	28957	63931	
102723996	124773	653598	100506012	51020	63947	112703	84233	54893	283514	1844	285193	113201	54545	26504	1849	9107	9050	9108	10903	9110	54935	153364	10068	1850	3299	27178	9625	56940	5799	54961	150290	11122	11072	11099	84867	5775	5803	25930	5780	5801	1843	5778	29097	5789	5787	5774	5784	2764	5794	26095	5793	5800	5798	5795	5797	10076	5783	5796	26191	26469	5782	5770	5791	5777	5771	11221	51657	8556	11266	93492	128853	63904	168448	6815	142679	1852	1845	1847	7179	338599	78986	1846	5754	92235	114971	85464	7957	51207	1848	54434	5781	7803	80824	
26470	7083	
1606	
196051	
339768	222826	388512	400360	57623	10233	140883	54900	115352	79834	128611	494551	284948	84951	157285	55359	116449	646892	387694	400745	55715	63898	84941	26228	399694	400581	10045	9047	5753	7294	126669	29760	2886	4486	84174	3645	116448	8503	7535	10750	2322	1399	7006	6725	7525	2444	2324	8711	2242	640	3702	2268	2241	2887	9046	4145	10044	9402	
8365	8353	653604	8370	8354	27439	256380	400566	55106	55063	121642	128209	7544	4112	8284	221656	23135	8609	79886	79831	81576	84159	8653	7543	23086	55818	9469	84864	51780	10765	7404	55693	84678	7403	23030	9682	23081	23210	8242	22990	5927	80853	79697	29781	22992	84456	5253	23133	79648	
106821730	202658	147184	55287	390928	140901	23247	341676	139728	80122	55286	81629	282974	56164	5592	55351	9024	5129	55561	23387	83931	84630	11011	653650	57143	65975	10595	57172	5596	23178	5681	814	5613	25989	6196	5260	166614	150094	283629	92335	22858	1456	9263	4139	5891	124923	85443	53944	344387	9874	91807	85481	27330	8558	284086	167359	8814	23604	984	8445	57118	1613	9262	28951	8536	5593	8476	79858	5218	65061	5616	147746	5609	8428	51765	2011	10000	10494	5127	30811	57787	8444	9578	26750	10290	83942	11040	84254	57144	57396	54861	81788	9344	10645	203447	7016	204851	83983	131890	4752	6792	51347	11113	5261	6787	5128	8999	4750	4117	23235	388228	5063	53904	56924	10114	9891	9064	23552	8569	6011	5568	5607	225689	6416	4216	23012	140469	8798	55589	10221	5292	2868	9748	6788	9149	84446	1263	10769	6795	6794	51231	
112483	768211	5871	8433	8986	9943	9448	2872	7867	8550	7786	5601	9252	5599	11183	11184	5606	5603	65018	27347	5602	
122618	
57127	
126402	81626	388336	85569	152217	57685	10827	57670	57085	55109	54518	391634	11044	9061	9715	8315	10156	153090	22906	8831	54756	8805	8087	4763	56829	283455	399473	9462	4140	84292	5906	5605	9444	157310	152559	161742	200734	5037	5604	369	673	55750	27044	22821	1445	8844	10256	8437	22866	5908	5922	3845	3265	
5336	
6715	
