122618	
6649	10904	10587	6647	
3423	
125061	
1580	
271	
6785	
60481	
28965	
9563	
57834	
222962	
284273	
986892	102723996	106821730	29801	285016	222826	57567	79781	200232	202658	388512	220081	100128553	260294	146850	113763	55731	3495	143282	54933	400360	389658	10665	197021	94032	147184	6572	90809	653641	729786	283796	653073	55889	84448	129852	90113	100529257	29901	145957	10718	2675	63947	112703	647042	170487	286749	6450	10126	8632	80739	152831	139081	55287	64109	3730	84287	401509	10233	155185	118472	57624	9365	388325	127255	83888	140883	170394	27348	140901	23769	29800	93349	9048	8822	5623	90019	27035	1442	23767	23150	401548	57224	9856	2676	222950	116983	54923	140706	84251	644150	2334	22885	387357	7275	29988	54812	9050	54466	341676	3562	1945	55076	139728	80122	10630	79368	54900	118788	3601	375033	143425	56163	1861	83464	55286	8394	8395	553117	79834	2674	11037	25977	23149	55707	23396	81629	282974	146206	54518	923	3568	3567	11248	85439	115548	56164	8074	2248	116211	9965	64283	255520	147463	375449	3630	9341	63916	26999	5592	29851	3556	221002	163589	22905	3559	57047	55351	117145	8823	5871	128611	2668	1944	54874	653857	100526693	55851	51107	9024	149420	4515	9982	5129	79837	8674	9158	2246	5305	4074	55561	1949	344758	146779	643008	283848	644353	57732	154661	84709	643376	55353	152189	27006	29924	121006	90525	6388	26281	23294	284948	58513	85480	84951	65059	26291	389840	2251	284	26018	55620	163	1212	84632	10093	23387	5288	1948	8301	9208	10109	685	83931	10251	9261	127833	79109	157285	80725	10163	55359	64866	84630	116449	11011	84125	4352	8986	931	2905	646892	56914	653650	917	85358	387694	9943	3560	26060	55740	25780	23048	10810	160	5286	10040	57143	9026	23533	64096	1447	4902	2253	85021	83715	1943	253260	4036	65975	10595	27071	57172	9173	154150	9647	1601	5596	23178	80790	5681	814	5923	858	2580	84197	2872	5613	25989	6196	2904	8682	5260	166614	150094	54206	9829	6710	51332	6711	10552	55845	23162	55437	57761	283629	9467	50810	54869	654817	400745	10278	10254	79745	653361	55615	23368	9256	147798	55816	2252	2249	92335	55715	2254	3558	8817	1437	26119	2059	2250	3949	5338	81558	10787	22858	1456	9263	4139	5891	124923	85443	53944	344387	9874	91807	85481	5587	27330	1760	8558	284086	167359	8814	23604	984	8445	57118	1613	9262	219771	6300	28951	8536	5593	1759	8476	10298	3092	817	79858	5218	65061	5616	147746	5609	4140	6708	8428	26127	6199	51765	2906	1175	8870	2011	10000	6198	1211	10494	6845	8218	5605	5127	2931	30811	57787	5597	2932	51100	57091	115727	64787	23623	9853	63898	55679	80022	10848	55971	973	124056	4253	23268	8867	79729	8190	10529	80115	6769	252983	10811	3987	79574	9873	344558	10458	2069	8871	10096	8444	153769	157310	10252	8396	51168	9542	8522	84922	9578	27240	84941	26228	80895	269	23139	26750	815	3953	22983	284656	10290	83942	11040	51755	30849	50852	3563	2903	85366	84254	57144	57396	54861	81788	9344	23043	127933	10818	7786	2206	10645	54899	203447	7444	7016	139716	10420	204851	5567	83983	131890	3667	2247	1455	4752	6792	51347	11113	5261	6787	2051	5588	5585	5786	5128	8412	1198	130399	1839	5287	6776	2047	8999	2081	4593	23624	4750	2041	4133	7301	25759	4117	399694	23235	388228	921	5063	2049	2255	53904	56924	6098	1020	816	2043	10114	940	4254	9891	50488	5601	5604	5581	23031	5582	5579	9064	157	2060	9252	23552	8569	91	6777	5590	6011	208	369	1950	8471	673	22853	5170	2046	5568	5607	8491	225689	1173	6416	1438	9475	207	1612	1859	51517	1213	51776	84451	2533	285220	26191	400581	10019	8660	4216	23012	23616	81848	51225	11183	51429	25970	29763	140469	11252	8798	257364	10045	238	9479	4915	3084	53353	26751	6775	9047	5753	85376	1796	79705	9846	26469	115677	7294	7462	29941	56961	950	10746	4921	126669	2888	84959	55589	2044	10221	29760	780	11184	2886	10580	3635	22848	4486	84174	5606	7456	6452	25865	5583	5782	5829	919	3718	1942	10006	3645	116448	285590	246329	7010	1946	5291	2549	23677	659	2889	6457	8936	2261	10174	660	8503	9644	3984	6456	4739	5292	4293	5294	7075	7535	147179	10461	51701	930	558	3561	64092	4643	1439	27040	2690	8976	10750	8027	112574	695	5747	2322	6789	23328	5770	274	1399	93	8631	7006	5791	2868	654816	4058	2064	4688	4233	10253	92	4689	7408	55824	342667	4919	6725	4916	7525	6503	5295	1445	2324	2263	5293	1785	5566	9748	1793	10095	9051	6464	7454	3643	10817	2264	6788	8711	89848	150221	5062	4690	2065	2017	1436	4217	10094	3716	2066	2042	10657	5058	8440	5335	6461	3985	2242	4920	5979	3937	4007	29993	5296	27	6197	3636	3611	2260	1398	5159	5594	5603	3480	10188	640	5595	5336	3717	54440	25	2048	6714	8470	3702	3932	5156	920	6259	4067	5584	867	1969	2241	5290	23504	2057	10603	5771	2050	2887	9046	2885	1326	440804	2045	6850	56904	6774	1956	2534	2321	3059	3815	3055	5598	6195	9564	9693	5608	7037	9088	1018	4145	9113	71	5578	23607	9149	84446	1263	10769	10783	10048	6455	6795	23683	27347	6794	64759	9175	4296	5781	5602	11329	5586	9185	9844	10044	53358	3267	220164	10125	53347	273	30011	50807	4294	10152	2902	9402	818	9201	30837	51231	5921	2185	
