10555	221092	10269	
8344	8361	8366	8363	8360	8364	8365	8343	8359	8367	8362	8346	121504	8370	8368	554313	27439	55237	64776	137835	400566	55106	3950	121642	128209	57724	391712	346171	203076	57412	146862	246126	285555	3176	170626	83852	388407	8284	64925	267004	22834	25770	57507	152485	23135	284349	10443	54816	168455	85460	54496	2145	84787	403341	259282	84146	8609	7172	10263	220074	133383	55893	387640	23067	23284	166968	79831	81576	57659	79142	26147	115286	221830	9502	79830	84159	120534	79918	138151	84629	100170841	114825	7746	9426	5993	57673	55818	147650	112885	51111	283248	27324	1312	23272	79751	6715	63976	64754	80312	55205	29994	85509	168850	53335	140685	84864	84295	639	121536	124944	91875	93166	11108	9203	9085	51780	23515	23199	203259	10765	55729	1106	54815	54906	79807	862	7404	30834	79685	54790	55693	387893	199745	79447	23036	9014	11107	79813	9015	7290	9739	54954	58516	3720	57459	84678	57621	7403	8099	86614	8328	4144	10919	126961	22893	23613	58508	9866	54737	23030	55023	124359	9682	5252	57597	84334	162979	51341	27232	55352	22850	23081	64425	29072	10849	23210	84312	84444	56950	6591	10664	54700	9425	79101	23569	9070	676	29115	84661	8242	64919	9013	4335	2287	7764	2122	125997	6615	4084	84193	9935	5978	1788	9139	5926	55806	133746	23474	10284	8819	25988	22990	57708	84181	8521	2186	5929	80063	100423062	140690	9202	53615	79621	6419	26959	1112	9219	51540	54758	27443	56946	5927	57798	9734	57649	23309	9757	79723	11176	55170	26060	25855	6886	83933	56979	55810	79832	57167	79697	8220	4837	473	7050	9869	1822	1107	25885	22823	191	84232	100316904	7270	1877	8932	23512	84172	10196	11335	8467	29947	57504	55870	8085	3621	11177	65980	7750	80854	3622	4152	63925	1108	4143	54971	22907	51222	29781	8208	5931	10419	26013	1789	863	22992	55904	64324	84458	7690	5928	4204	4791	3066	3065	10951	2969	10320	8350	29128	9112	4297	6839	51742	8726	2146	54904	7468	84456	55609	57473	58525	5253	7343	10514	6046	23133	7913	79648	1786	
138724	56983	153745	55251	55211	
55331	
6553	
5625	
6302	29970	54187	115294	
3037	
167410	7262	23207	79990	55111	150368	130271	50619	60312	134265	55041	57475	114885	79674	64855	10307	55198	2752	23075	27071	6711	131583	219790	23612	51177	9253	695	8935	389072	1600	26034	
64131	
401665	390445	401663	219954	79346	347169	119774	134083	26333	390152	390882	390197	219965	79296	441308	81696	392376	341568	390181	26492	403273	283111	391211	120775	138803	401667	282770	79501	401427	338751	102723532	442185	196335	343172	441911	219952	219477	79334	219865	127385	347468	390084	219453	390441	390191	284383	119695	119694	81448	390436	143503	81327	119678	219957	26693	442186	219875	390037	390079	79470	391114	219479	81472	283694	219958	402317	403274	254973	120586	392392	390081	107987545	390264	391189	390275	81466	26339	390265	338755	390078	81399	391194	441932	391107	120793	119687	286365	79317	441669	390649	119679	390083	219493	729759	128366	81309	127059	127074	119749	390059	126541	390326	127069	79541	390072	442191	79345	442184	390157	390036	346528	135941	219473	121129	81050	124538	81127	83597	120787	286362	56651	390195	344892	219431	4993	343563	26737	392390	26740	390151	390155	338662	26248	26219	390261	282775	26696	26211	64108	390066	150681	219983	65055	4992	81697	26532	119765	138882	26189	390148	403239	283093	403244	219487	390168	219484	81469	391190	442361	219870	127623	341799	26735	81318	130075	401666	219417	390323	219482	135924	390162	219438	51308	8383	26188	26692	8590	10798	283160	26245	120065	144124	26658	81328	26538	283159	8387	158131	23538	132112	56656	285093	92840	7932	7905	390883	254786	442194	390064	282763	390058	254879	119772	128372	125962	7107	346525	128367	121275	390075	8390	391191	391195	26493	340980	127064	221035	135948	80346	2859	57191	4142	26683	79339	26539	341416	81797	26716	81392	283297	255725	26595	284532	390190	162998	79473	341276	119692	390433	390054	26531	390061	219428	390077	390321	127068	127077	219869	219959	219858	343169	390063	144125	26682	120776	120066	79290	390327	390431	125963	219968	121364	390142	26212	138883	26648	390167	401993	390442	81282	283092	441608	343406	441670	138881	286530	285659	219873	219986	219982	338675	256144	390144	26659	219464	79295	219981	403282	219960	127066	4991	81300	4995	347168	126370	391196	390892	390174	81285	392309	219436	401992	119682	387748	81442	391109	122742	128368	81168	390538	390199	504189	26341	441933	284521	391112	441639	138805	401994	402135	390093	8388	143502	504190	122748	219432	81470	138799	120796	219447	128360	26664	119764	81099	81061	219429	390134	283365	79310	128371	8392	284433	122740	79544	343173	390067	391192	138804	390429	254783	219956	390053	127062	26707	392391	26476	26529	256148	125958	390437	338674	138802	390201	403253	219437	390260	390113	283189	403277	135946	26689	390439	121130	343171	219874	26246	219469	346517	283162	341152	26533	390648	8386	26496	341418	390038	79324	393046	26494	4994	390154	26338	403284	81341	389090	403278	390271	392138	2774	
222236	135114	113402	9552	51714	5710	811	84065	10430	81502	2235	9141	7920	
84812	
221443	80298	64834	5716	
440270	653641	729786	283796	653073	55889	647042	440295	342096	5581	23646	
54848	54112	219990	89839	79782	553158	117289	143872	100271715	353219	113277	92691	729956	9639	401251	11149	25966	11153	257106	9912	91614	144717	23779	56990	23221	9886	79949	84986	653464	55789	80728	158763	9754	3633	60682	445328	26084	51306	84144	56882	152273	163688	85360	93663	5535	2665	57636	26499	55160	57569	79156	9828	9824	57584	100271927	9411	4649	51291	55114	94134	64333	79658	395	57449	4803	115703	9500	90627	65012	85415	64857	23370	26230	4804	5910	22899	57480	153478	50649	221472	4650	55701	9138	201176	392	57580	6242	10928	58504	83478	2245	2909	57514	55200	10276	440107	9901	389	4983	11214	10144	396	55843	23526	221178	9938	9459	89846	389337	5880	27237	399	23380	23365	9743	5364	10451	7984	397	6655	9322	1124	22821	6654	393	7410	613	1123	57522	998	7409	23433	29127	26574	10395	1894	9181	10160	11188	653268	64744	398	414189	119016	55616	119385	23092	50650	29	9855	84904	55288	3268	9744	55803	2768	29984	116985	64411	55785	23263	89941	5881	5922	4168	6453	7074	121512	128272	116984	25791	388	58480	8874	394	8997	80243	8853	171177	5879	84033	387	23527	54509	10672	9826	57381	5924	11033	391	7204	23229	
94115	100526737	93659	199699	1066	168451	25775	653275	343521	58486	55997	64388	147664	79987	55769	10194	6997	375616	25928	353500	1082	25805	1443	8000	57045	145407	9392	389400	4908	91283	163126	51126	5017	390598	124857	8928	10637	9765	4838	153218	9573	25884	23592	9518	2657	2658	651	8838	64393	151449	653	7049	4693	392255	8840	3626	3623	375567	654	26585	3625	2661	3624	83729	51592	23181	9247	268	112609	84125	656	650	4093	9350	2662	8200	10220	2022	652991	2765	2672	11171	23089	4090	4091	168667	9372	57616	55636	8646	4909	27302	2660	6498	6497	269	658	130399	9241	91	10468	655	130497	659	657	7048	93	92	90	94	4089	
57479	2194	
619373	956534	956533	956531	956536	956530	956535	956532	102724159	3802042	102800317	956527	101929876	100861532	107984923	956528	126859	54729	196549	389874	55176	118672	116832	164237	9724	29104	83955	79897	23361	84298	83707	144108	140032	6192	28972	90701	643836	25871	91408	59347	51042	80216	51091	55164	115752	1797	60559	79707	27042	27107	56006	253314	55858	22928	9355	60678	23053	115939	200916	114049	158521	54663	92856	29777	339230	10171	55646	6747	55341	8634	4440	9147	57647	25983	9904	79159	54665	55771	11103	161424	25879	56915	345630	10767	57109	8562	23471	8780	51018	11056	88745	285855	1662	8568	27340	84128	54433	5822	25926	3670	22890	27341	54913	10556	11102	10799	23016	11340	23404	6731	23381	10200	9887	23293	64221	56956	26155	115024	23708	57418	5394	4931	3010	81887	29960	221421	65110	51247	10209	51118	51096	55813	10885	84946	56342	54853	10438	5393	55127	57062	23339	10199	9277	8861	4113	55623	51504	26019	27292	65083	58477	10061	10607	84135	80135	56902	6734	440275	6745	22894	79048	54865	84549	51602	400506	64434	10969	51388	51386	6838	84154	7555	8894	9933	6171	51013	9789	10983	134430	118460	90861	6133	342538	6173	6167	51538	23212	6160	7069	55299	1964	6170	6222	6157	6729	9045	6164	26156	6209	23029	6231	81875	64397	6142	6205	6152	1968	55181	55802	27043	6125	6138	90459	139422	28987	51202	54606	84916	11137	23277	5976	51065	10813	9136	6204	6217	6224	6156	55505	6143	6207	6227	55272	26986	54555	51121	55781	51077	6169	1974	23160	6208	6176	26168	10557	6123	51154	51187	27335	8886	83475	54512	10952	6235	55759	55854	55651	140801	6726	6165	2107	6230	10436	1725	6499	1965	51068	23480	6232	6181	6137	1977	79039	8666	1736	23195	6155	728689	8667	6144	8662	8669	6128	10480	83939	6193	6122	1983	6146	2091	2935	4839	7178	10528	54552	55629	705	6210	83732	8663	22803	6201	8665	10412	6728	23378	11224	9669	4736	6203	23478	2197	6136	6135	23517	100288687	6730	6185	55003	26354	6139	5520	6159	6218	23521	6301	6202	6746	23049	6141	6175	6132	6129	4666	6223	10289	83743	3921	6748	1973	6191	689	6184	6130	9349	84305	143244	1975	1933	6229	84294	93185	57696	6234	54475	1937	51010	2794	22984	9188	1981	6134	4691	6187	23246	6124	6188	7458	51406	23560	6161	317781	55131	8668	6158	6147	6194	6228	6189	8664	6168	8661	29997	54881	55153	25873	54984	57050	6166	84450	65095	64318	8602	64794	117246	6154	131870	9790	79050	84365	23223	55720	29889	51575	3646	55226	6206	10153	79954	23481	55661	
6448	
55277	5719	
10587	
3418	
5210	
119032	158046	84448	63910	345456	401262	137735	139081	84700	340542	84940	139741	10391	151556	155185	339453	118472	57624	222950	644150	2334	22885	9220	51633	25921	286262	79901	23242	9052	91624	11217	11248	57482	23384	126353	9209	255520	121457	63916	26999	92521	79095	81873	55930	23191	64423	26030	79180	6494	4644	11346	2314	10163	399687	10810	80179	83715	26137	1627	51474	10409	11078	5358	4430	22998	57175	55845	23603	83543	6744	3983	10787	5756	4627	8522	51517	10097	7456	8936	3984	147179	3071	10095	7454	4771	4690	1398	60	71	54443	4641	4651	9844	
5330	
7498	
126432	9909	80157	57495	401258	123720	27147	85438	387849	79090	84953	55262	201627	9827	346653	201798	196951	163782	92558	122553	353116	22879	89781	6397	163259	80006	100128327	338382	80071	79958	414918	79961	163486	84315	259173	160518	90522	57589	5866	3257	5876	221960	51622	54922	55667	51326	51399	23258	7109	5875	254122	1122	83871	58485	51693	84079	1121	56681	25782	22930	51112	146439	60684	11069	84253	6305	81553	118426	266747	5147	83593	196740	5877	64926	5863	81846	10411	5909	8567	22878	153090	6764	6399	10597	128239	27095	4218	79370	57706	401409	126003	83696	29902	51762	115273	200894	51735	11186	23647	9771	28511	79785	9649	51285	57139	64792	55647	390	6009	5861	6016	115557	5900	339122	81876	84932	9077	51552	400	9367	5867	25894	28954	57679	26130	27342	22841	10260	55103	5906	22931	22898	27352	22800	79666	51196	8934	10204	9610	2889	54453	79890	2664	55770	8073	8153	10890	149371	9727	10565	10564	26225	11158	51715	51655	51277	57799	25837	54622	11159	116987	65997	57403	84100	64284	285598	23362	9266	91608	51209	51195	26269	84249	54769	339231	158158	57826	10139	83452	116442	221079	6236	27289	84084	387496	85004	28512	441400	6237	148252	9922	402	11021	10633	282808	116988	5899	23550	127829	23011	80117	5908	142684	9267	23096	115827	116986	9363	376267	403	121268	201475	55207	23682	57111	3266	10124	9230	23101	27128	5878	5872	5870	5862	2669	5869	8766	11020	5874	6014	9609	285282	11031	347517	7879	10123	54734	53916	5864	373	51560	5911	23551	57221	326624	379	10966	22808	9265	115761	5898	5865	9364	5868	10981	53917	5873	27314	9545	161253	5912	5662	
316	89795	
9842	65084	55512	10399	
60490	
2997	
122258	642517	161142	729092	121355	131831	83446	144406	342979	83861	152110	79366	84701	51155	55812	755	3315	3925	
326342	5333	7052	10971	
570	
280658	123207	51705	79442	84520	28883	644168	120224	113000	54802	51409	220388	57604	256302	113179	284467	83480	134637	1787	126789	221078	84705	54901	11054	27283	64118	23536	91039	11062	23070	388939	55644	26128	54482	55006	79691	81890	163033	27079	152992	56931	30848	79631	93587	81605	54920	115708	8270	55783	54878	347862	83448	23532	79081	54517	10785	60487	4234	51605	29081	115560	348180	25917	80324	55229	54931	54888	63892	80755	10534	25821	9692	29903	60491	84060	7165	112858	55687	90353	51002	55621	51569	24140	3028	54974	
132204	23585	7827	84623	84063	55243	6709	5295	
349565	
3361711	3361714	3361726	106821730	29801	79781	202658	113763	89887	94032	147184	200844	92241	55287	55130	140901	147699	57194	342357	341676	139728	80122	55286	81629	282974	56164	147463	51239	375449	5592	55351	5871	9024	149420	5129	122011	55561	389840	23387	83931	9261	84630	11011	8986	653650	9943	9448	57143	65975	10595	57172	5596	23178	5681	814	2872	5613	25989	6196	5260	166614	150094	55437	7867	57761	283629	92335	22858	1456	9263	4139	5891	124923	85443	53944	344387	9874	91807	85481	27330	1760	8558	284086	167359	8814	23604	984	8445	57118	1613	9262	6300	28951	8536	5593	8476	10298	817	79858	5218	65061	5616	147746	5609	8550	8428	6199	51765	2011	10000	6198	10494	5127	2931	30811	5600	57787	5597	8444	9578	26750	815	22983	10290	83942	11040	30849	85366	84254	57144	57396	54861	81788	9344	23043	127933	7786	10645	54899	203447	7444	7016	28996	204851	5567	83983	131890	4752	6792	51347	11113	5261	6787	5128	1198	8999	2081	4750	4117	23235	388228	5063	53904	56924	816	10114	9891	50488	5601	23031	5582	5579	9064	157	9252	23552	8569	6011	5170	5568	5607	8491	225689	6416	9475	1612	1859	4216	23012	11183	140469	8798	55589	10221	11184	5606	5583	5292	6789	2868	9748	6788	8711	5062	4217	5058	6197	5603	10188	5598	6195	7443	5608	9088	1018	9113	9149	84446	1263	10769	6795	27347	6794	9175	11329	5586	6790	818	9201	51231	
3930	254225	
56848	
2651	
33	
284486	80221	8842	84320	84129	80724	414149	27349	23597	4706	1622	10449	
11112	
5244	79629	5720	
4129	
8790	
1254395	949101	4961494	3707572	1254294	1253480	407977	1486086	1487017	904054	84935	340152	27189	574028	101059938	132014	152138	204801	338323	126205	197358	254050	283600	256949	27177	389941	390664	171389	114904	338321	140689	10936	57720	26033	6398	91392	147138	9726	375607	84069	114899	147381	338761	114900	387911	8771	114659	4064	124446	24145	8808	84270	81622	1611	51237	401387	643733	100506742	10913	4671	114769	59082	338872	166647	140707	54476	79132	10882	64343	4925	29965	199713	55686	112401	60506	114905	8995	643866	869	944	114902	608	131149	51330	126206	8742	84888	80086	84674	26007	56928	23219	128178	134728	51284	55149	220717	54106	91662	9923	8794	9966	1896	9994	4210	161725	23252	90268	54764	80149	7763	79092	59269	78990	9755	80124	11213	84166	55367	952	55593	27179	26525	56300	3556	3557	79671	8807	27178	84639	8809	147166	4982	6284	58484	260434	22900	22861	114548	7100	60493	100507290	63941	65981	64806	4050	10333	7292	970	8743	84957	10392	126204	7850	838	9447	23241	440068	81793	55504	64943	9860	10695	338322	26280	8727	152137	10906	54472	54503	8600	126129	81030	4049	2620	7099	8744	55540	10673	10010	8784	84818	92610	115650	60401	10771	246330	147945	23765	7293	57162	257397	4055	57506	79155	3656	59307	114609	943	57161	29775	3604	7098	7188	56957	8740	10758	8792	79444	5955	162989	27429	317	9020	51074	835	840	7185	10628	8772	9191	3554	8738	8797	55655	842	55075	23495	56616	8718	177	55072	10892	10626	7124	8795	7187	10241	84282	7311	8887	331	7186	84433	8717	8996	8517	843	939	64170	330	839	10134	8837	837	329	4615	836	841	8764	355	8737	4793	1147	10318	4794	23118	51311	29108	64127	8767	8741	356	3654	8878	7133	3551	7132	1326	7189	79931	51135	9618	29110	7128	834	9641	148022	8915	
1491	
388969	10020	
4846	
548593	79703	83650	151278	64789	729475	10721	197342	254528	5379	126917	150365	113510	80127	201973	2070	54980	118663	80162	254394	51252	441194	5383	5380	126074	125150	8846	90987	348654	91442	118427	285464	257415	56655	64858	4439	56154	54921	54936	23514	90850	92797	51750	83695	79892	102724334	57654	29946	91603	11277	23300	4438	56941	577	51804	55218	4350	116028	199990	2139	3508	340533	55010	84083	135458	80119	9937	56897	27434	63922	5558	1791	5980	57697	9400	23626	54107	51193	50485	51455	23583	11201	165918	116447	10714	5889	11144	7507	201254	5893	2140	146059	8888	2188	2187	80233	9401	8505	29086	1763	51720	64785	27343	84296	253714	29935	3150	2138	4796	2073	5426	92675	124739	2074	27033	4913	151987	79008	84142	8914	80010	91419	25788	2178	144715	84126	29893	84515	146956	23595	5810	54962	7516	5883	7156	2067	5557	79184	5892	55120	5884	80198	5932	8930	23649	546	79728	7517	51567	10111	2176	4255	2072	83932	5888	5981	55775	64421	79840	51426	9557	51548	11284	5422	10038	54840	4437	7518	8290	6117	3980	79661	3014	200558	94241	3981	22976	4968	4595	57804	79075	7486	5982	10	5001	10309	10036	4174	5425	7374	5424	5000	51053	9577	4361	5429	84250	6596	6119	6118	9025	4683	56852	5111	55183	22909	51588	4292	545	5591	472	3978	9656	84464	7158	328	5965	142	11200	9768	23594	9156	51659	10926	55215	8438	353497	83990	84057	2189	675	2175	4999	5983	4172	11073	4175	81620	11169	990	641	8318	2237	7398	5984	5427	4998	5985	55388	10635	4176	4173	995	672	580	8317	7153	1111	153443	79915	27030	4436	5531	2956	7515	3364	
3067	
2184	
440854	54964	375612	55901	54757	285596	53346	124976	117156	258	10234	80341	10753	7093	85301	129080	253935	255743	157869	171019	85007	79625	726	401138	143888	90187	221981	147968	100130733	11095	11174	8748	170690	404037	11320	827	136227	388743	26254	1298	5212	84465	84929	60484	26032	84141	54437	8756	92291	144608	60676	147111	8749	11096	170689	11085	11173	170692	101	80760	79875	3373	91522	339398	1305	645191	57493	11086	4147	10117	4237	10319	8685	57214	10404	1805	1758	283298	4038	441631	286133	7092	23617	339366	145173	8745	11098	26011	81578	340267	8785	169044	131873	8076	114898	143501	169611	2012	8720	1101	140766	8292	9719	58986	4958	5549	4146	55118	55214	92949	203102	9068	26577	5918	3270	7162	170691	23275	286128	91461	1690	79953	10536	4185	56944	2331	222663	7425	56547	7079	9313	10893	11093	4321	4319	81792	118856	9509	1288	2201	2515	3483	265	10186	140578	256076	2199	80070	1404	64098	4326	23145	8510	92126	8747	3381	4052	11131	84290	10922	284013	4316	57758	25975	645832	1286	56975	56999	64066	219654	439921	4320	8547	2220	4324	79652	256691	10631	10417	4317	5033	57124	1296	1291	25903	9697	2006	633	3682	8515	3694	8516	54084	158326	57642	1310	1307	9993	255631	50509	1297	1311	7058	1463	8406	119587	7455	56265	728577	3918	84034	1955	1302	1954	6247	285761	8455	10085	10516	977	2719	3679	9358	8578	1842	1466	4015	10218	8974	84171	10491	54829	9507	11132	6650	8728	80781	4238	4322	23452	4314	3914	51246	649	4239	824	5352	3680	2191	81794	1287	285	1114	4312	102	9510	79709	1356	8542	283208	10418	80332	84570	4753	7466	5069	51232	4054	8839	10272	9210	7148	64856	176	3681	7373	59277	23127	1834	8614	22798	23473	1299	83483	3698	3485	57104	51280	3910	8754	133584	142683	4359	196264	81621	3913	64175	1953	5479	27299	27122	51156	84467	91851	4325	8985	3484	1294	30008	9508	6695	8425	22795	11117	84866	7059	84695	56955	4053	1285	9037	831	8038	54972	3909	3685	1303	1300	5351	63827	7143	3911	5954	284119	10457	23180	23213	165	4681	5118	83604	7837	11259	5654	5176	1513	4016	4313	7045	8404	2202	3655	4256	11167	6383	54587	1284	1290	1278	2192	1306	3487	1634	1282	5339	4060	1293	2200	83700	1289	3895	8506	667	1292	5376	2266	1515	4240	960	7399	375056	4745	83872	56034	57125	80310	25878	255738	22801	51162	63923	3678	3690	3672	284217	3490	3488	8828	3486	7448	6424	3491	3915	5340	652	4811	3908	8829	3696	1281	4924	682	5589	5802	10863	4327	2014	7060	4318	174	3956	1277	4323	10894	57188	4148	1295	3693	7857	3489	871	6696	80274	53834	54538	825	3339	1280	3371	375790	1490	1301	1462	7106	3673	3675	1605	1435	4593	7076	3691	2335	53616	4921	780	8751	3791	7057	1514	5034	6876	3912	
9080	53842	340120	26285	137075	24146	10406	49861	84437	9069	3996	5331	149461	1365	5010	92359	51208	23562	1364	9074	9076	9071	9073	7122	1366	4070	9075	6953	64398	100506658	50855	10686	84552	84612	3993	5584	29944	
51149	26582	401466	9	79805	170062	155038	24150	283820	78995	120892	51703	
3628	3613	3612	
84680	7381	
51559	
167555	402117	29780	65124	25812	158297	83719	51205	6251	22950	55742	8543	55612	2275	89870	7791	171017	10979	27145	54751	80790	26136	55679	3987	7205	80895	7041	5829	7408	3611	
3707	
79413	221477	157680	57713	80000	79894	284323	374393	51629	115948	79676	9858	203069	23625	375791	124460	57136	57026	65094	55332	80011	114991	51124	54432	402055	9284	113829	55556	100527943	84331	10322	79939	85014	128077	90843	29099	55068	143458	79177	60496	60686	93233	100526740	84681	64285	54873	55640	144132	79591	124997	152002	144402	81563	10495	57035	9831	391356	125488	81545	7372	11063	220963	9650	23412	6472	221302	253769	55324	10482	4343	80742	
9673	146705	3615	
340595	54436	84179	84645	84247	7104	162494	81501	55209	79844	10136	374920	125875	79161	56063	58515	90993	55266	1389	375035	54834	81853	79157	79415	64764	11270	7008	80704	1388	60468	8933	55509	54887	9451	23641	571	9603	54540	4779	22809	1053	122953	8061	1649	1054	84699	11016	22926	2354	3727	8433	2355	467	10488	148327	440	58487	153222	468	466	9586	5599	26240	4780	
1638	7306	6490	1652	7299	7038	51151	
84691	54890	79068	3939	
51471	9027	54959	325	4878	9445	23621	6653	9627	3706	1471	793	6622	5071	
55349	
29062	57648	51741	
101059918	56474	55603	54680	
6945	51085	31	
131	
63951	25943	79798	50945	166793	51086	3326	
619189	347735	10955	9728	256987	57515	63826	5723	26227	
93183	
4522	
64863	23347	23363	4191	
677	4515	8115	9167	23589	207	
54093	127700	84058	2998	8908	2632	
1757	
24255210	986892	157807	79024	100526760	260294	57211	113791	219844	6572	90416	90113	134829	170487	286749	10126	54885	57552	55040	340277	160298	55435	286451	27348	90019	84343	55653	2647	79719	55330	63915	64089	401548	11234	399665	1777	9856	64746	84251	152503	29988	10947	54812	55911	26258	57590	79803	282991	1362	27433	51172	64005	143425	1861	11037	11154	10717	25977	10239	23431	23149	130340	55707	9179	23396	23557	23208	84466	85439	115548	8546	7436	9341	57559	388552	9892	11276	51375	22905	51454	54874	114908	653857	100526693	84062	6844	8674	4074	10053	29924	58513	1176	205860	1174	26018	8906	163	1212	10093	164	8905	338	8301	6643	8943	10109	8723	10251	89882	7163	127833	23048	160	5286	10040	9026	6272	554	85021	4036	4952	7164	1601	2580	4864	9829	10552	3482	162	10254	26119	3949	1759	3092	8907	9698	29979	1175	1211	6845	8218	9146	27131	6642	8867	10092	8871	10096	9685	10618	10252	2060	1173	1213	23616	51429	29763	11252	257364	53353	950	22848	8673	6457	6456	8976	8027	112574	274	408	1785	2017	10094	29993	3575	920	867	161	7037	6455	9185	26052	29978	3267	50618	273	30011	382	
5313	
55315	201255	10591	8226	79912	2030	3177	84618	56953	30833	51251	1890	4907	7378	151531	139596	
8310	
152519	54896	541466	79815	348938	64091	84230	1497	286336	1448	64427	7369	123606	81618	57185	56262	7991	80131	55144	23507	56172	84061	57380	5304	81614	563	1603	120	746	3703	1446	119	93380	2039	51185	
51309	64860	240	
140893	441430	3538	92822	201134	387885	344657	93144	3327	56922	441425	728747	4790	
8358	3447	8357	333932	8356	8355	8353	8351	653604	8968	8352	3021	8354	145814	401024	353238	653140	727764	283897	54858	79575	317671	375323	9032	55604	84073	125113	90557	284565	54977	339500	337874	440519	3443	3452	253190	3046	3042	64109	57631	114625	5890	89876	3445	3442	50808	8852	23209	3048	157769	3444	3451	3049	3441	64145	11216	11311	221037	4004	3047	3446	3439	3045	139818	23764	338376	57572	54014	374899	3440	4005	79767	23348	114757	30845	81704	81928	51702	29943	7975	3449	23414	140628	58157	2624	3043	51327	10365	161882	23186	51317	84281	2623	3039	85480	9732	5575	55619	26292	9927	3448	91768	1795	3705	4602	64780	4097	55669	23028	4778	5576	84859	2626	85440	25942	130507	80005	30846	10938	8165	830	1020	2627	23468	3456	10019	25970	1794	5566	1793	5573	25	10603	3020	2625	7465	10362	
4519	
