594	
26007	
1585	
123745	
220074	
56261	
10846	
549	
129642	
1581	
4694	
5335	
3036	
270	
23632	
5140	
1373	
6487	
5277	
2650	
10941	
11285	
50814	
11238	
6649	
28965	
10587	
874	
11112	
2184	
84814	
79611	
443	
122970	
114805	
1384	
10715	
4537	
4539	
56623	
4967	
2729	
54363	
51179	
23417	
196383	284004	
5333	
51754	57613	340348	83786	64097	84978	257019	4648	55691	9182	57147	889	23731	5357	10043	10449	5962	7430	4478	54566	
122618	
55199	55848	6303	
102723996	285016	222826	388512	400360	389658	10233	140883	387357	54900	79834	128611	494551	284948	84951	157285	55359	116449	646892	387694	400745	147798	63898	84941	26228	7301	399694	6098	400581	81848	10045	238	4915	9047	5753	7294	126669	2888	29760	2886	4486	84174	6452	3645	8503	7075	7535	558	10750	2322	1399	7006	4058	4919	6725	2444	2324	8711	1436	6461	2242	3937	5296	27	640	3702	2268	2241	2887	2321	4145	10044	9402	
8358	8363	8360	8356	8355	8362	121504	8370	8368	8354	27439	64776	400566	79078	55106	55063	121642	128209	7789	7544	346171	4112	203076	348807	57412	3176	83852	8284	221656	23135	2145	84787	259282	8609	7172	133383	387640	23067	23284	54749	9852	79831	81576	26147	115286	84159	120534	79918	8653	84529	254048	7543	100170841	55818	147650	51111	79751	63976	64754	29994	84864	121536	51780	10765	10472	55729	1106	7404	23476	9988	55693	387893	79447	11107	79813	7290	9739	54954	3720	84678	7403	4144	10919	126961	22893	58508	9866	23030	124359	9682	5252	221504	23081	29072	23210	84444	56950	10664	9070	676	84661	8242	2122	84193	1788	84181	2186	5929	80063	140690	25842	6419	54758	27443	56946	5927	9757	80853	79723	56979	79697	4837	9869	22823	191	23512	29947	55870	8085	8294	11177	65980	80854	4152	4143	54971	8208	26013	1789	22992	55904	64324	84458	8350	29128	4297	6839	2146	54904	7468	84456	57473	5253	6046	23133	3070	1786	
106821730	202658	113763	89887	147184	55287	140901	341676	139728	80122	55286	81629	282974	56164	5592	55351	5871	9024	149420	5129	55561	23387	83931	84630	11011	8986	653650	9943	57143	65975	10595	57172	5596	23178	5681	814	5613	25989	6196	5260	166614	150094	57761	283629	92335	22858	1456	9263	4139	5891	124923	85443	53944	344387	9874	91807	85481	27330	8558	284086	167359	8814	23604	984	8445	57118	1613	9262	28951	8536	5593	8476	10298	79858	5218	65061	5616	147746	5609	8428	51765	2011	10000	10494	5127	30811	57787	8444	9578	26750	22983	10290	83942	11040	84254	57144	57396	54861	81788	9344	7786	10645	54899	203447	7016	28996	10420	204851	83983	131890	4752	6792	51347	11113	5261	6787	5128	8999	4750	4117	23235	388228	5063	53904	56924	10114	9891	50488	23031	5582	9064	9252	23552	8569	6011	5568	5607	8491	225689	6416	4216	23012	11183	140469	8798	55589	10221	2868	9748	6788	10188	5598	9149	84446	1263	10769	6795	27347	6794	11329	818	51231	
1056	55322	54849	
196051	
50617	
126402	81626	79750	388336	85569	10827	145773	57670	54922	57085	55109	54518	391634	11044	9061	9715	8315	10156	153090	22906	8831	54756	8805	8087	4763	56829	23162	283455	399473	23164	4140	84292	5906	5605	9444	157310	8036	152559	161742	200734	5037	5604	369	673	55750	27044	22821	1445	8844	4296	10256	8437	22866	5908	5922	3845	3265	4893	
3992	
10166	
91057	173	653269	56901	257169	2638	63979	1396	10677	11344	23406	8544	29109	160287	1073	50853	11034	7429	728378	57180	345651	10486	2934	822	71	
51316	
